bootstrap,AFL_f1_12lead,AFL_f1_II_V1,delta
959,0.90625,0.9018181818181819,-0.004431818181818148
960,0.875,0.9014084507042254,0.026408450704225372
961,0.8917609046849758,0.9146757679180887,0.02291486323311287
962,0.8934817170111288,0.9230769230769231,0.029595206065794355
963,0.8911917098445595,0.8738898756660746,-0.017301834178484965
964,0.9152,0.9069373942470389,-0.008262605752961116
965,0.8811881188118812,0.8838028169014085,0.002614698089527301
966,0.8716216216216216,0.9133574007220217,0.04173577910040005
967,0.9007874015748032,0.9049180327868852,0.004130631212082014
968,0.8754098360655738,0.863481228668942,-0.011928607396631818
969,0.8888888888888888,0.8966725043782837,0.0077836154893948795
970,0.8998459167950693,0.8964401294498382,-0.003405787345231115
971,0.9063545150501672,0.9128919860627178,0.006537471012550644
972,0.8964346349745331,0.9122807017543859,0.015846066779852785
973,0.8849840255591054,0.8974789915966387,0.012494966037533306
974,0.8986384266263238,0.928,0.029361573373676286
975,0.8795986622073578,0.8958333333333334,0.01623467112597554
976,0.8875,0.896551724137931,0.009051724137931094
977,0.9303135888501742,0.9042553191489362,-0.026058269701238035
978,0.8963317384370016,0.9129720853858785,0.01664034694887684
979,0.886986301369863,0.9055258467023173,0.018539545332454277
980,0.8921568627450981,0.8839590443686007,-0.008197818376497357
981,0.8948194662480377,0.9073482428115016,0.012528776563463961
982,0.901453957996769,0.9018302828618968,0.0003763248651278417
983,0.8938193343898574,0.8948247078464107,0.0010053734565532713
984,0.8924558587479936,0.8956228956228957,0.0031670368749020517
985,0.9017713365539453,0.8941176470588236,-0.007653689495121685
986,0.8955696202531646,0.8903878583473862,-0.005181761905778348
987,0.8743545611015491,0.8772563176895307,0.002901756587981641
988,0.8962264150943396,0.8985507246376812,0.0023243095433415073
989,0.9033280507131537,0.9261083743842364,0.022780323671082736
990,0.8932676518883416,0.899488926746167,0.006221274857825421
991,0.8731466227347611,0.8873239436619719,0.014177320927210801
992,0.8758389261744967,0.8900709219858156,0.014231995811318954
993,0.8844221105527639,0.9017543859649123,0.017332275412148435
994,0.8657243816254417,0.8893058161350844,0.023581434509642674
995,0.8764805414551607,0.8896797153024911,0.013199173847330381
996,0.9025641025641026,0.911070780399274,0.00850667783517145
997,0.881619937694704,0.9025974025974026,0.020977464902698584
998,0.9167974882260597,0.8935483870967742,-0.023249101129285465
999,0.889267461669506,0.8829787234042553,-0.006288738265250671
